experiment_id,video_id,model_name,technique_name,rag_enabled,pred_name_original,pred_name_en,is_hallucinated
162,DHm89ozTqeU,MedGemma 4B,zero-shot,false,மழ கஶ,Vico (Malaysian Milk Compound),1
162,DHm89ozTqeU,MedGemma 4B,zero-shot,false,கஶ,Stick (Chopstick),1
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,¬ Kurma,Curma,1
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,Èsang Kacang Hazelnut,Hazelnuts,1
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,Èsang Kacang Badam,Pecans,1
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,Â ÂÂ Tepung Jagung,Cornstarch,1
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,Â ÂÂ Tepung Gandum,Wheat Flour,1
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,² Telur,Egg,0
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,µ Butter,Butter,0
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,µ Coklat,Chocolate,1
163,DF4Fc8TTel4,MedGemma 4B,zero-shot,false,· Almond,Almonds,0
164,DDQnLI_zd75,MedGemma 4B,zero-shot,false,kentang,potato,0
164,DDQnLI_zd75,MedGemma 4B,zero-shot,false,teh goreng ayam,fried chicken flour,1
164,DDQnLI_zd75,MedGemma 4B,zero-shot,false,crumb bread,bread crumb,1
165,DCIwgyWvR4-,MedGemma 4B,zero-shot,false,பி஬,banana,0
165,DCIwgyWvR4-,MedGemma 4B,zero-shot,false,ఁభ೔ గ೑ಣಿ೉ಮ,vanilla ice cream,0
165,DCIwgyWvR4-,MedGemma 4B,zero-shot,false,ఁ೔ ೑ಣಿ೉ಮ,ఁ೔ ೑ಣಿ೉ಮ,1
165,DCIwgyWvR4-,MedGemma 4B,zero-shot,false,ం೗ ಿಣ,ం೗ ಿಣ,1
165,DCIwgyWvR4-,MedGemma 4B,zero-shot,false,చ೗ ఫ,చ೗ ఫ,1
165,DCIwgyWvR4-,MedGemma 4B,zero-shot,false,ఈ೑ ಣಿ೉,ఈ೑ ಣಿ೉,1
165,DCIwgyWvR4-,MedGemma 4B,zero-shot,false,னி஬,Coffiz,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Butter,Butter,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Bawang Holland,Green Onions,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Sosej,Soja Beans,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Tepung Gandum,Wheat Flour,1
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Susu Full Cream,Whole Milk,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Garam,Salt,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Lada hitam,Black Pepper,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Chili flakes,Chili Flakes,1
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Cheese De La Fincau,Cheese De La Fincau,1
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Telur,Egg,0
166,C_9nDkNOgWS,MedGemma 4B,zero-shot,false,Bread crumb,Bread Crumbs,0
167,C8f7YMXS75g,MedGemma 4B,zero-shot,false,禌覍 松路,Enoki Mushroom,0
167,C8f7YMXS75g,MedGemma 4B,zero-shot,false,日樱,Bestari Flour,1
167,C8f7YMXS75g,MedGemma 4B,zero-shot,false,日樱,Corn Flour,0
167,C8f7YMXS75g,MedGemma 4B,zero-shot,false,理的,Water,0
167,C8f7YMXS75g,MedGemma 4B,zero-shot,false,理的,Water,0
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,பி஭ ஽்,Butter,0
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,பி ஭க,Brown Sugar,0
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,பி க,White Sugar,1
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,றே ன,Egg,0
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,றே பி,Gum Arabic,1
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,பி முி,Flour,0
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,றே கம,Oat Fiber,1
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,கப,Baking Soda,0
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,பி க,Dark Chocolate Chips,1
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,coklat,chocolate,1
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,susu,milk,1
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,esen vanila,vanilla extract,1
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,susu pekat,condensed milk,0
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,tepu,tepu,1
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,tepung jagung,cornstarch,0
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,air,water,0
171,DWArADckv2A,MedGemma 4B,zero-shot,false,ÒÍÀÓ ¸¼ºÍÏ,pulut kuning,1
171,DWArADckv2A,MedGemma 4B,zero-shot,false,ତழன்ிப,coconut milk,0
171,DWArADckv2A,MedGemma 4B,zero-shot,false,ୖழ பின்,coconut water,1
171,DWArADckv2A,MedGemma 4B,zero-shot,false,஌ ின்,salt,0
171,DWArADckv2A,MedGemma 4B,zero-shot,false,த கின்,curry powder,1
171,DWArADckv2A,MedGemma 4B,zero-shot,false,ின ை்,pandan leaves,1
172,DV5BZafjOq4,MedGemma 4B,zero-shot,false,Pisang,Banana,0
172,DV5BZafjOq4,MedGemma 4B,zero-shot,false,Kulit Popiah,Kulit Popiah,0
172,DV5BZafjOq4,MedGemma 4B,zero-shot,false,Coklat Putih,Coklat Putih,0
172,DV5BZafjOq4,MedGemma 4B,zero-shot,false,Minyak,Minyak,0
172,DV5BZafjOq4,MedGemma 4B,zero-shot,false,Aiskrim Vanila,Aiskrim Vanila,0
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,甮趙王,Peanuts,1
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,北云王,Vegetable oil,1
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,带勑豺,Onion,1
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,方囕,Garlic,0
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,嶽丗,Carrot,0
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,王郝,Shrimp,0
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,豺,Egg,0
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,刃问,Bok choy,1
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,平苹,Tomato,0
174,DVxWajnjfAI,MedGemma 4B,zero-shot,false,王 夬平,Chicken thigh,1
174,DVxWajnjfAI,MedGemma 4B,zero-shot,false,夬平 兤,Soy sauce,1
174,DVxWajnjfAI,MedGemma 4B,zero-shot,false,带丁公医,Black pepper,1
174,DVxWajnjfAI,MedGemma 4B,zero-shot,false,六卡,Chili flakes,1
174,DVxWajnjfAI,MedGemma 4B,zero-shot,false,兮沕趀夬,Bread,1
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,\u0ba9\u0bbf\u0bcd\u0bbf \u0b95\u0bc1\u0bbf\u0bc4,Potatoes,1
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,\u0baa\u0bbf\u0bcd\u0bbf \u0b95\u0bc1,Butter,0
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,\u0b95\u0bc1\u0bbf \u0ba9\u0bbf\u0bcd,Parmesan Cheese,0
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,\u0b95\u0bc1,Daging Kisar,1
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,\u0baa\u0bbf\u0bcd\u0bbf \u0b95\u0bc1,Sambal Bolognese Pasta,1
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,\u0b95\u0bc1,Mashed Potato Topping,1
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,\u0bae\u0bbf,Parsley,1
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,Air,Water,0
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,Serbuk Koko,Cocoa Powder,0
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,Susu Sejat,Whole Milk,0
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,Marjerin,Margarine,0
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,Gula,Sugar,0
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,Susu Pekat,Condensed Milk,0
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,Agar-Agar,Agar Agar,0
177,DVxNpsVgbBG,MedGemma 4B,zero-shot,false,ayam,chicken,0
177,DVxNpsVgbBG,MedGemma 4B,zero-shot,false,kapur,pepper,1
177,DVxNpsVgbBG,MedGemma 4B,zero-shot,false,sos tiram,soy sauce,0
177,DVxNpsVgbBG,MedGemma 4B,zero-shot,false,bawang putih,garlic,1
177,DVxNpsVgbBG,MedGemma 4B,zero-shot,false,madu,honey,0
177,DVxNpsVgbBG,MedGemma 4B,zero-shot,false,butter,butter,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Beras,Beras,1
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Minyak Sapi,Minyak Sapi,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Kacang Gajus,Kacang Gajus,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Kismis,Kismis,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Kismis,Kismis,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Daun Salam,Daun Salam,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Rempah,Rempah,1
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Daun Pandan,Daun Pandan,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Bawang Merah,Bawang Merah,1
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Bawang Putih,Bawang Putih,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Halia,Halia,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Rempah Sup,Rempah Sup,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Sunquick Kordial,Sunquick Kordial,0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,Sunquick Kordial,Sunquick Kordial,0
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,磹林,Butter or Margarine,1
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,王林,All-purpose Flour,1
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,王林,"Egg, Whole",1
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,一线,Vanilla Extract,1
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,王林,White Chocolate,0
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,王林,Compound Chocolate,1
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,王林,Cream Cheese,0
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,子汋,Whipping Cream,0
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,盤览,Potato,1
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,生览,Tofu,1
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,髒览,Tempeh,1
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,炲览,Onion,1
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,柖览,Garlic,1
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,柦览,Salt,0
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,鶊览,Black pepper,1
181,DSuE2wWEfXr,MedGemma 4B,zero-shot,false,Puff Pastry,Puff Pastry,0
181,DSuE2wWEfXr,MedGemma 4B,zero-shot,false,Sauce Tomato,Sauce Tomato,1
181,DSuE2wWEfXr,MedGemma 4B,zero-shot,false,Sauce Chilli,Sauce Chilli,1
181,DSuE2wWEfXr,MedGemma 4B,zero-shot,false,Salami,Salami,1
181,DSuE2wWEfXr,MedGemma 4B,zero-shot,false,Perfect Italiano Mozzarella Cheese,Perfect Italiano Mozzarella Cheese,1
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Macaroni pasta,Macaroni pasta,0
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Cheese cheddar,Cheddar cheese,0
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Cheese mozzarella,Mozzarella cheese,0
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Susu full cream,Full cream milk,0
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Whipping cream,Whipped cream,1
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Parsley,Parsley,1
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Lada putih,White pepper,1
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Italian herb,Italian seasoning,1
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,Sos pasta Adabi,Pasta sauce by Adabi,1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,\u738b\u7528,\u738b\u7528,1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,\u6e68\u524d,\u6e68\u524d,1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,\u677e\u751f,\u677e\u751f,1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,\u674e\u6b66,\u674e\u6b66,1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,\u4e1c\u5349,\u4e1c\u5349,1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,\u6e9c\u544d,\u6e9c\u544d,1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,\u673a\u4e01,\u673a\u4e01,1
185,C6I4GVsLgnf,MedGemma 4B,zero-shot,false,Marjerin atau butter,Butter or margarine,1
185,C6I4GVsLgnf,MedGemma 4B,zero-shot,false,Roti,Bread,0
185,C6I4GVsLgnf,MedGemma 4B,zero-shot,false,Gula perang,Cane sugar,0
185,C6I4GVsLgnf,MedGemma 4B,zero-shot,false,Cheese,Cheese,1
186,C3tobkQJ2nA,MedGemma 4B,zero-shot,false,னி ப் ணக,Gula,1
186,C3tobkQJ2nA,MedGemma 4B,zero-shot,false,ணக ி ி,Cream Cheese,1
186,C3tobkQJ2nA,MedGemma 4B,zero-shot,false,ப் க,Susu Full Cream,1
186,C3tobkQJ2nA,MedGemma 4B,zero-shot,false,ப் க ி,Biji Telur,1
186,C3tobkQJ2nA,MedGemma 4B,zero-shot,false,ப் க,Esen Vanila,1
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,王尿,Mushrooms,1
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,新本,Butter,0
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,新本,Butter,0
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,王尿,Mushrooms,1
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,王尿,Mushrooms,1
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,服加,Bread,0
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,机新,Butter,0
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,机新,Butter,0
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,王尿,Mushrooms,1
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,百曒,Chicken Breast,1
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,撱谗,Peanuts,1
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,擆服,Cassia Leaves,1
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,種贸,Ginger,0
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,佺子,Turmeric,1
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,一江,Black Pepper,1
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,宣件,Palm Sugar,1
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,roti arab,Arab bread,0
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,tomato sos,Tomato sauce,0
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,cheese mozzarella,Mozzarella cheese,0
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,sosej,Sesame seeds,0
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,garlic powder,Garlic powder,0
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,Italian herb,Italian herb,0
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,mayonis,Mayonnaise,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Santan,Coconut milk,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Santan,Coconut milk,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Santan,Coconut milk,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Ayam,Chicken,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Kentang,Potato,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Seri,Serafim,1
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Bawang,Garlic,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Ketumbar,Cilantro,1
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Cili,Chili pepper,1
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Garam,Salt,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Garam,Salt,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Kari,Curry powder,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Telur,Egg,1
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Tepung,Flour,1
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Air,Water,0
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,Air,Water,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Beras Saji Aroma,Beres Saji Aroma,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Ayam,Chicken,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Halia,Ginger,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Halia,Ginger,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Halia,Ginger,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Bawang Putih,Garlic,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Bawang Putih,Garlic,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Daun Bawang,Parsley,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Daun Bawang,Parsley,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Cili,Chili,1
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Gula,Sugar,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Perasa,Seasoning,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Perasa,Seasoning,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Perasa,Seasoning,0
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Kicap,Soy Sauce,1
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,Bawang Bijan,Garlic Oil,1
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,bawang putih,garlic,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,halia,garlic,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,halia,garlic,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,isi ayam,isi ayam,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,sos tiram,sos tiram,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,kapig lemak manis,kapig lemak manis,1
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,kapig pekat,kapig pekat,1
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,minyak bijan,minyak bijan,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,air,air,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,perencah mi,perencah mi,1
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,carrot,carrot,0
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,sawi,sawi,1
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,telur,telur,0
194,DGw2dWCzWyw,MedGemma 4B,zero-shot,false,\u767b\u4ef7\u6570\u751f,Thai Green Tea Powder,0
194,DGw2dWCzWyw,MedGemma 4B,zero-shot,false,\u65e5\u660e\u672c\u8d30,Vanilla Ice Cream,0
194,DGw2dWCzWyw,MedGemma 4B,zero-shot,false,\u5206\u4ef7,Milk,1
194,DGw2dWCzWyw,MedGemma 4B,zero-shot,false,\u4e00\u4e09\u672c\u8d30,Sweetened Condensed Milk,0
195,DGuVfoxTYDz,MedGemma 4B,zero-shot,false,新亅,Kurma,1
195,DGuVfoxTYDz,MedGemma 4B,zero-shot,false,新亅カ2公,Susu full cream,1
195,DGuVfoxTYDz,MedGemma 4B,zero-shot,false,公免,Cincau,1
195,DGuVfoxTYDz,MedGemma 4B,zero-shot,false,新公,Lime soda strawberry,1
195,DGuVfoxTYDz,MedGemma 4B,zero-shot,false,新公六,Strawberry syrup,1
195,DGuVfoxTYDz,MedGemma 4B,zero-shot,false,新六,Lime juice,1
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Cili Kering,Cili Kering,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Halia,Halia,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Bawang Putih,Bawang Putih,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Sahaja Air,Sahaja Air,1
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Tomato Puri,Tomato Puri,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Daging Cincang,Daging Cincang,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Italian Herb,Italian Herb,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Lada Putih,Lada Putih,1
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Sos Tomato,Sos Tomato,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Carrot,Carrot,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Celery,Celery,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Bawang Holland,Bawang Holland,0
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,Cendawan Butang,Cendawan Butang,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,butter,Butter,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,bawang holland,Holland Onions,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,cendawan,cendawan,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,garlic powder,Garlic Powder,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,lada putih,White Pepper,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,garam,Salt,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,tomato,Tomato,1
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,daun bawang,Fresh Basil,1
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,telur,Egg,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,susu,Milk,0
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,reduce cut wraps,Reduce Cut Wraps,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,盤町,Cooked Rice,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,獺仼数,Egg,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,小区,Bread Crumbs (Fish Cake),1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,白逯,Fish Cake,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,丿皹,Carrot,0
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,你稾,Cili,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,數号,Kicap Cair,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,王一,Sos Tiram,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,撩句,Garam,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,谮介,Minyak Biji,1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,合勴,Timun,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,னி்,Serai,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,மி்,Lengkuas,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,னி் ஭ழ,Halia,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,மி்,Bawang Putih,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,மி்,Bawang Merah,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,ం೓ಮ ಸ಩ಭ,Cili,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,ప೑೨,Ketumbar,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,஗ி ఊ9,Ayam Bahagian Tulang,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,ఊ9ி,Kentang,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,ఘ೙ ಸ಩,Santan Pekat,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,அி ఊ9,Asam Jawa,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,பி ఊ9,Gula Merah,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,ఋி ఘ,Lada Hitam,1
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,ం೑ ఘ,Ketumbar,1
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,ikan tenggiri,tenggiri,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,cili kering,dried chili,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,bawang merah,red onion,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,bawang putih,garlic,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,halia,ginger,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,kunyit hidup,ground cinnamon,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,minyak,oil,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,serai,lemon leaves,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,bawang kantan,galangal,1
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,asam jawa,vinegar,1
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,kacang bendi,peanuts,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,tomato,tomato,0
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,asam kasturi,star anise,0
201,DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,sotong,squid,0
201,DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,cili kering,dried chili,0
201,DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,bawang besar merah,large onion,1
201,DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,bawang putih,garlic,0
201,DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,halia,ginger,0
201,DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,minyak,cooking oil,1
